Move,"(822, 448)"
Move,"(822, 448)"
Move,"(822, 447)"
Move,"(822, 446)"
Move,"(822, 445)"
Move,"(822, 444)"
Move,"(822, 443)"
Move,"(822, 443)"
Move,"(822, 442)"
Move,"(822, 441)"
Move,"(822, 441)"
Move,"(822, 440)"
Move,"(822, 439)"
Move,"(822, 438)"
Move,"(822, 438)"
Move,"(822, 437)"
Move,"(822, 436)"
Move,"(822, 436)"
Move,"(822, 435)"
Move,"(822, 434)"
Move,"(822, 433)"
Move,"(822, 433)"
Move,"(822, 432)"
Move,"(822, 431)"
Move,"(822, 431)"
Move,"(822, 430)"
Move,"(822, 429)"
Move,"(822, 428)"
Move,"(822, 428)"
Move,"(822, 427)"
Move,"(822, 426)"
Move,"(822, 426)"
Move,"(822, 425)"
Move,"(822, 424)"
Move,"(822, 423)"
Move,"(822, 423)"
Move,"(822, 422)"
Move,"(822, 421)"
Move,"(822, 421)"
Move,"(822, 420)"
Move,"(822, 419)"
Move,"(822, 419)"
Move,"(822, 418)"
Move,"(822, 417)"
Move,"(822, 416)"
Move,"(822, 416)"
Move,"(822, 415)"
Move,"(822, 414)"
Move,"(822, 414)"
Move,"(822, 413)"
Move,"(822, 412)"
Move,"(822, 411)"
Move,"(822, 411)"
Move,"(822, 410)"
Move,"(822, 409)"
Move,"(822, 409)"
Move,"(822, 408)"
Move,"(822, 407)"
Move,"(822, 406)"
Move,"(822, 406)"
Move,"(822, 405)"
Move,"(822, 404)"
Move,"(822, 403)"
Move,"(822, 402)"
Move,"(822, 401)"
Move,"(822, 401)"
Move,"(822, 400)"
Move,"(822, 399)"
Move,"(822, 399)"
Move,"(822, 398)"
Move,"(822, 397)"
Move,"(822, 396)"
Move,"(822, 396)"
Move,"(822, 395)"
Move,"(823, 394)"
Move,"(823, 394)"
Move,"(823, 393)"
Move,"(823, 392)"
Move,"(823, 391)"
Move,"(823, 391)"
Move,"(823, 390)"
Move,"(823, 389)"
Move,"(823, 389)"
Move,"(823, 388)"
Move,"(823, 387)"
Move,"(823, 386)"
Move,"(823, 386)"
Move,"(823, 385)"
Move,"(823, 384)"
Move,"(823, 384)"
Move,"(823, 383)"
Move,"(824, 382)"
Move,"(824, 381)"
Move,"(824, 381)"
Move,"(824, 380)"
Move,"(824, 379)"
Move,"(824, 379)"
Move,"(825, 378)"
Move,"(825, 377)"
Move,"(825, 376)"
Move,"(825, 376)"
Move,"(825, 374)"
Move,"(825, 374)"
Move,"(825, 373)"
Move,"(825, 372)"
Move,"(825, 371)"
Move,"(825, 371)"
Move,"(826, 370)"
Move,"(826, 369)"
Move,"(826, 369)"
Move,"(827, 368)"
Move,"(827, 367)"
Move,"(827, 366)"
Move,"(827, 366)"
Move,"(827, 366)"
Move,"(827, 365)"
Move,"(827, 364)"
Move,"(828, 364)"
Move,"(828, 364)"
Move,"(828, 363)"
Move,"(829, 362)"
Move,"(829, 361)"
Move,"(829, 361)"
Move,"(829, 360)"
Move,"(829, 359)"
Move,"(830, 359)"
Move,"(830, 359)"
Move,"(830, 358)"
Move,"(830, 357)"
Move,"(830, 356)"
Move,"(830, 356)"
Move,"(830, 355)"
Move,"(831, 354)"
Move,"(831, 354)"
Move,"(831, 353)"
Move,"(831, 351)"
Move,"(832, 351)"
Move,"(832, 350)"
Move,"(832, 349)"
Move,"(832, 349)"
Move,"(832, 348)"
Move,"(832, 347)"
Move,"(833, 346)"
Move,"(833, 346)"
Move,"(833, 345)"
Move,"(833, 344)"
Move,"(834, 344)"
Move,"(834, 343)"
Move,"(834, 342)"
Move,"(834, 341)"
Move,"(834, 341)"
Move,"(834, 340)"
Move,"(835, 339)"
Move,"(835, 339)"
Move,"(835, 338)"
Move,"(836, 337)"
Move,"(836, 336)"
Move,"(836, 336)"
Move,"(836, 335)"
Move,"(836, 334)"
Move,"(837, 334)"
Move,"(837, 333)"
Move,"(837, 332)"
Move,"(837, 331)"
Move,"(837, 331)"
Move,"(837, 330)"
Move,"(838, 329)"
Move,"(838, 329)"
Move,"(838, 328)"
Move,"(839, 327)"
Move,"(839, 327)"
Move,"(839, 325)"
Move,"(839, 324)"
Move,"(839, 324)"
Move,"(839, 323)"
Move,"(840, 322)"
Move,"(840, 321)"
Move,"(840, 321)"
Move,"(841, 320)"
Move,"(841, 319)"
Move,"(841, 319)"
Move,"(842, 318)"
Move,"(842, 316)"
Move,"(842, 316)"
Move,"(842, 315)"
Move,"(842, 314)"
Move,"(843, 313)"
Move,"(843, 312)"
Move,"(843, 311)"
Move,"(844, 311)"
Move,"(844, 310)"
Move,"(844, 309)"
Move,"(845, 308)"
Move,"(845, 308)"
Move,"(845, 306)"
Move,"(845, 305)"
Move,"(845, 305)"
Move,"(846, 304)"
Move,"(846, 303)"
Move,"(846, 302)"
Move,"(847, 301)"
Move,"(847, 300)"
Move,"(847, 300)"
Move,"(847, 298)"
Move,"(847, 297)"
Move,"(848, 297)"
Move,"(848, 296)"
Move,"(849, 295)"
Move,"(849, 295)"
Move,"(849, 293)"
Move,"(849, 292)"
Move,"(849, 292)"
Move,"(849, 290)"
Move,"(850, 289)"
Move,"(850, 289)"
Move,"(850, 288)"
Move,"(851, 287)"
Move,"(851, 286)"
Move,"(851, 285)"
Move,"(851, 284)"
Move,"(852, 284)"
Move,"(852, 283)"
Move,"(852, 282)"
Move,"(852, 281)"
Move,"(852, 280)"
Move,"(852, 278)"
Move,"(852, 278)"
Move,"(852, 277)"
Move,"(853, 276)"
Move,"(853, 275)"
Move,"(853, 274)"
Move,"(853, 273)"
Move,"(853, 273)"
Move,"(853, 272)"
Move,"(854, 270)"
Move,"(854, 270)"
Move,"(854, 269)"
Move,"(854, 268)"
Move,"(855, 267)"
Move,"(855, 266)"
Move,"(855, 265)"
Move,"(855, 265)"
Move,"(855, 264)"
Move,"(855, 263)"
Move,"(855, 262)"
Move,"(855, 262)"
Move,"(855, 261)"
Move,"(855, 260)"
Move,"(855, 260)"
Move,"(856, 259)"
Move,"(856, 258)"
Move,"(856, 257)"
Move,"(856, 257)"
Move,"(857, 256)"
Move,"(857, 255)"
Move,"(857, 255)"
Move,"(858, 254)"
Move,"(858, 253)"
Move,"(858, 252)"
Move,"(858, 252)"
Move,"(858, 251)"
Move,"(858, 250)"
Move,"(859, 250)"
Move,"(859, 249)"
Move,"(859, 248)"
Move,"(859, 247)"
Move,"(860, 247)"
Move,"(860, 246)"
Move,"(860, 245)"
Move,"(860, 245)"
Move,"(860, 244)"
Move,"(860, 243)"
Move,"(860, 243)"
Move,"(860, 242)"
Move,"(860, 241)"
Move,"(860, 240)"
Move,"(860, 240)"
Move,"(860, 239)"
Move,"(861, 238)"
Move,"(861, 238)"
Move,"(861, 237)"
Move,"(861, 236)"
Move,"(861, 235)"
Move,"(861, 235)"
Move,"(862, 234)"
Move,"(862, 233)"
Move,"(862, 233)"
Move,"(862, 231)"
Move,"(862, 230)"
Move,"(862, 230)"
Move,"(863, 229)"
Move,"(863, 228)"
Move,"(863, 227)"
Move,"(863, 227)"
Move,"(863, 226)"
Move,"(863, 225)"
Move,"(863, 225)"
Move,"(863, 224)"
Move,"(863, 223)"
Move,"(863, 223)"
Move,"(863, 222)"
Move,"(864, 221)"
Move,"(864, 220)"
Move,"(864, 220)"
Move,"(864, 219)"
Move,"(864, 218)"
Move,"(864, 218)"
Move,"(865, 217)"
Move,"(865, 216)"
Move,"(865, 215)"
Move,"(865, 214)"
Move,"(865, 213)"
Move,"(865, 212)"
Move,"(865, 212)"
Move,"(865, 211)"
Move,"(865, 210)"
Move,"(865, 210)"
Move,"(866, 209)"
Move,"(866, 208)"
Move,"(866, 207)"
Move,"(867, 206)"
Move,"(867, 205)"
Move,"(867, 205)"
Move,"(867, 204)"
Move,"(868, 203)"
Move,"(868, 202)"
Move,"(868, 202)"
Move,"(868, 201)"
Move,"(868, 200)"
Move,"(868, 200)"
Move,"(868, 199)"
Move,"(868, 198)"
Move,"(868, 197)"
Move,"(868, 197)"
Move,"(869, 196)"
Move,"(869, 195)"
Move,"(869, 195)"
Move,"(869, 194)"
Move,"(869, 193)"
Move,"(870, 192)"
Move,"(870, 192)"
Move,"(870, 191)"
Move,"(870, 190)"
Move,"(870, 190)"
Move,"(870, 189)"
Move,"(870, 188)"
Move,"(870, 187)"
Move,"(870, 187)"
Move,"(870, 186)"
Move,"(870, 185)"
Move,"(870, 185)"
Move,"(870, 184)"
Move,"(870, 183)"
Move,"(871, 182)"
Move,"(871, 182)"
Move,"(871, 181)"
Move,"(871, 180)"
Move,"(871, 180)"
Move,"(872, 179)"
Move,"(872, 178)"
Move,"(872, 177)"
Move,"(872, 177)"
Move,"(872, 176)"
Move,"(872, 175)"
Move,"(873, 175)"
Move,"(873, 174)"
Move,"(873, 173)"
Move,"(873, 173)"
Move,"(873, 172)"
Move,"(873, 171)"
Move,"(873, 170)"
Move,"(873, 170)"
Move,"(873, 169)"
Move,"(873, 168)"
Move,"(873, 168)"
Move,"(873, 167)"
Move,"(874, 166)"
Move,"(874, 165)"
Move,"(874, 165)"
Move,"(874, 164)"
Move,"(874, 163)"
Move,"(875, 163)"
Move,"(875, 163)"
Move,"(875, 162)"
Move,"(875, 161)"
Move,"(875, 160)"
Move,"(876, 160)"
Move,"(876, 159)"
Move,"(877, 158)"
Move,"(877, 158)"
Move,"(878, 158)"
Move,"(878, 157)"
Move,"(878, 156)"
Move,"(879, 155)"
Move,"(879, 155)"
Move,"(880, 155)"
Move,"(880, 154)"
Move,"(880, 153)"
Move,"(881, 153)"
Move,"(882, 152)"
Move,"(883, 151)"
Move,"(883, 150)"
Move,"(884, 150)"
Move,"(885, 149)"
Move,"(885, 148)"
Move,"(886, 148)"
Move,"(886, 148)"
Move,"(887, 148)"
Move,"(887, 147)"
Move,"(888, 146)"
Move,"(888, 145)"
Move,"(889, 145)"
Move,"(890, 145)"
Move,"(890, 144)"
Move,"(891, 143)"
Move,"(892, 143)"
Move,"(892, 143)"
Move,"(893, 143)"
Move,"(893, 142)"
Move,"(893, 142)"
Move,"(894, 141)"
Move,"(894, 141)"
Move,"(895, 141)"
Move,"(895, 140)"
Move,"(895, 139)"
Move,"(896, 139)"
Move,"(897, 139)"
Move,"(897, 138)"
Move,"(897, 138)"
Move,"(897, 138)"
Move,"(898, 138)"
Move,"(898, 137)"
Move,"(899, 137)"
Move,"(899, 136)"
Move,"(900, 136)"
Move,"(900, 136)"
Move,"(900, 135)"
Move,"(901, 135)"
Move,"(902, 134)"
Move,"(902, 133)"
Move,"(903, 133)"
Move,"(904, 133)"
Move,"(905, 132)"
Move,"(905, 132)"
Move,"(906, 131)"
Move,"(907, 131)"
Move,"(907, 131)"
Move,"(908, 131)"
Move,"(909, 130)"
Move,"(910, 130)"
Move,"(910, 129)"
Move,"(911, 128)"
Move,"(912, 128)"
Move,"(912, 128)"
Move,"(913, 128)"
Move,"(914, 127)"
Move,"(915, 127)"
Move,"(915, 126)"
Move,"(915, 126)"
Move,"(916, 126)"
Move,"(917, 126)"
Move,"(917, 126)"
Move,"(918, 125)"
Move,"(919, 125)"
Move,"(920, 124)"
Move,"(920, 124)"
Move,"(921, 124)"
Move,"(922, 123)"
Move,"(922, 123)"
Move,"(923, 123)"
Move,"(924, 123)"
Move,"(925, 123)"
Move,"(926, 122)"
Move,"(927, 122)"
Move,"(928, 122)"
Move,"(928, 121)"
Move,"(929, 121)"
Move,"(930, 121)"
Move,"(930, 121)"
Move,"(931, 121)"
Move,"(932, 121)"
Move,"(932, 121)"
Move,"(933, 121)"
Move,"(934, 121)"
Move,"(935, 121)"
Move,"(935, 121)"
Move,"(936, 121)"
Move,"(937, 121)"
Move,"(937, 121)"
Move,"(938, 121)"
Move,"(938, 120)"
Move,"(939, 120)"
Move,"(940, 120)"
Move,"(940, 120)"
Move,"(941, 120)"
Move,"(942, 120)"
Move,"(942, 120)"
Move,"(943, 120)"
Move,"(944, 120)"
Move,"(945, 120)"
Move,"(945, 120)"
Move,"(946, 120)"
Move,"(947, 120)"
Move,"(947, 120)"
Move,"(948, 120)"
Move,"(949, 120)"
Move,"(950, 120)"
Move,"(950, 120)"
Move,"(951, 120)"
Move,"(952, 120)"
Move,"(952, 120)"
Move,"(953, 120)"
Move,"(954, 120)"
Move,"(955, 120)"
Move,"(956, 120)"
Move,"(957, 120)"
Move,"(957, 120)"
Move,"(958, 121)"
Move,"(959, 121)"
Move,"(960, 121)"
Move,"(960, 121)"
Move,"(962, 122)"
Move,"(963, 122)"
Move,"(963, 122)"
Move,"(965, 122)"
Move,"(966, 122)"
Move,"(966, 122)"
Move,"(967, 122)"
Move,"(968, 122)"
Move,"(969, 122)"
Move,"(970, 122)"
Move,"(971, 123)"
Move,"(972, 123)"
Move,"(973, 123)"
Move,"(974, 123)"
Move,"(974, 123)"
Move,"(976, 123)"
Move,"(976, 124)"
Move,"(977, 124)"
Move,"(978, 124)"
Move,"(979, 125)"
Move,"(980, 125)"
Move,"(981, 125)"
Move,"(982, 125)"
Move,"(983, 125)"
Move,"(984, 125)"
Move,"(985, 125)"
Move,"(986, 125)"
Move,"(988, 125)"
Move,"(989, 126)"
Move,"(990, 126)"
Move,"(992, 126)"
Move,"(992, 126)"
Move,"(994, 127)"
Move,"(994, 127)"
Move,"(996, 127)"
Move,"(998, 128)"
Move,"(998, 128)"
Move,"(1000, 128)"
Move,"(1003, 128)"
Move,"(1003, 129)"
Move,"(1005, 129)"
Move,"(1006, 129)"
Move,"(1008, 129)"
Move,"(1009, 129)"
Move,"(1010, 129)"
Move,"(1013, 129)"
Move,"(1014, 130)"
Move,"(1015, 130)"
Move,"(1017, 130)"
Move,"(1018, 130)"
Move,"(1019, 131)"
Move,"(1021, 131)"
Move,"(1022, 131)"
Move,"(1024, 131)"
Move,"(1024, 131)"
Move,"(1026, 131)"
Move,"(1028, 131)"
Move,"(1029, 131)"
Move,"(1030, 131)"
Move,"(1031, 131)"
Move,"(1033, 131)"
Move,"(1035, 131)"
Move,"(1036, 131)"
Move,"(1038, 131)"
Move,"(1039, 131)"
Move,"(1041, 131)"
Move,"(1043, 131)"
Move,"(1044, 131)"
Move,"(1046, 131)"
Move,"(1047, 131)"
Move,"(1049, 131)"
Move,"(1051, 131)"
Move,"(1052, 131)"
Move,"(1054, 131)"
Move,"(1055, 131)"
Move,"(1058, 131)"
Move,"(1060, 131)"
Move,"(1061, 131)"
Move,"(1063, 131)"
Move,"(1064, 131)"
Move,"(1067, 131)"
Move,"(1069, 131)"
Move,"(1070, 131)"
Move,"(1072, 131)"
Move,"(1074, 131)"
Move,"(1075, 131)"
Move,"(1077, 131)"
Move,"(1079, 131)"
Move,"(1081, 131)"
Move,"(1083, 131)"
Move,"(1084, 131)"
Move,"(1086, 131)"
Move,"(1087, 131)"
Move,"(1089, 131)"
Move,"(1091, 131)"
Move,"(1093, 131)"
Move,"(1095, 131)"
Move,"(1096, 131)"
Move,"(1098, 131)"
Move,"(1099, 131)"
Move,"(1100, 131)"
Move,"(1102, 131)"
Move,"(1105, 131)"
Move,"(1106, 131)"
Move,"(1108, 131)"
Move,"(1108, 131)"
Move,"(1110, 131)"
Move,"(1112, 131)"
Move,"(1114, 131)"
Move,"(1115, 131)"
Move,"(1117, 131)"
Move,"(1119, 131)"
Move,"(1121, 131)"
Move,"(1122, 131)"
Move,"(1125, 131)"
Move,"(1126, 131)"
Move,"(1128, 131)"
Move,"(1130, 131)"
Move,"(1131, 131)"
Move,"(1133, 131)"
Move,"(1134, 131)"
Move,"(1137, 131)"
Move,"(1139, 131)"
Move,"(1140, 131)"
Move,"(1142, 131)"
Move,"(1144, 131)"
Move,"(1145, 131)"
Move,"(1147, 131)"
Move,"(1148, 131)"
Move,"(1151, 131)"
Move,"(1153, 131)"
Move,"(1154, 131)"
Move,"(1156, 131)"
Move,"(1157, 131)"
Move,"(1159, 131)"
Move,"(1161, 131)"
Move,"(1163, 131)"
Move,"(1165, 131)"
Move,"(1167, 132)"
Move,"(1167, 132)"
Move,"(1170, 132)"
Move,"(1171, 132)"
Move,"(1173, 132)"
Move,"(1174, 132)"
Move,"(1176, 132)"
Move,"(1178, 132)"
Move,"(1179, 132)"
Move,"(1181, 133)"
Move,"(1183, 133)"
Move,"(1184, 133)"
Move,"(1186, 134)"
Move,"(1187, 134)"
Move,"(1189, 134)"
Move,"(1190, 134)"
Move,"(1191, 134)"
Move,"(1194, 134)"
Move,"(1195, 135)"
Move,"(1196, 135)"
Move,"(1198, 135)"
Move,"(1199, 135)"
Move,"(1201, 135)"
Move,"(1203, 136)"
Move,"(1204, 136)"
Move,"(1206, 136)"
Move,"(1208, 136)"
Move,"(1209, 136)"
Move,"(1211, 136)"
Move,"(1212, 136)"
Move,"(1214, 136)"
Move,"(1216, 136)"
Move,"(1217, 136)"
Move,"(1219, 136)"
Move,"(1220, 136)"
Move,"(1222, 136)"
Move,"(1225, 137)"
Move,"(1226, 137)"
Move,"(1228, 137)"
Move,"(1230, 138)"
Move,"(1231, 138)"
Move,"(1233, 138)"
Move,"(1235, 139)"
Move,"(1236, 139)"
Move,"(1239, 140)"
Move,"(1241, 140)"
Move,"(1242, 140)"
Move,"(1244, 141)"
Move,"(1245, 141)"
Move,"(1247, 141)"
Move,"(1249, 141)"
Move,"(1251, 141)"
Move,"(1253, 141)"
Move,"(1254, 141)"
Move,"(1255, 142)"
Move,"(1257, 142)"
Move,"(1258, 142)"
Move,"(1260, 142)"
Move,"(1262, 142)"
Move,"(1263, 142)"
Move,"(1265, 143)"
Move,"(1267, 143)"
Move,"(1268, 144)"
Move,"(1270, 144)"
Move,"(1271, 144)"
Move,"(1273, 144)"
Move,"(1275, 145)"
Move,"(1276, 145)"
Move,"(1277, 145)"
Move,"(1279, 145)"
Move,"(1280, 146)"
Move,"(1282, 146)"
Move,"(1284, 146)"
Move,"(1284, 146)"
Move,"(1287, 146)"
Move,"(1288, 146)"
Move,"(1289, 147)"
Move,"(1291, 147)"
Move,"(1292, 147)"
Move,"(1294, 147)"
Move,"(1295, 147)"
Move,"(1297, 147)"
Move,"(1298, 147)"
Move,"(1300, 147)"
Move,"(1301, 147)"
Move,"(1303, 148)"
Move,"(1305, 148)"
Move,"(1306, 148)"
Move,"(1307, 148)"
Move,"(1310, 148)"
Move,"(1311, 148)"
Move,"(1313, 148)"
